# Constructed from biom file
#OTU ID	SRR29259941
5b87f392f18e417071c18fdc598b2ecd	18.0
5fb55aad6b7371b79f1b53abffb55272	4.0
123e8989ca9c5974d6c262785a92f592	88.0
a7360841aa73363b39802c72eece8718	119.0
8c471a11d24f3d267f197914ae1a560e	230.0
1f552c92648ab996e67dc83fbe655931	209.0
3c9f49216997e021f5e32751815bf2da	9.0
eadd3dae19414d21e924e3f311eef181	4.0
8d57a5d25c8ba3d38f58f1e4af48e12b	26.0
2b59f9aeb22be0833b2bc300ca2f2cbe	127.0
a3b214a13a0a1eeb1970ff93687b8715	634.0
635e6c6bc1d8caa36aae49040f0fd608	77.0
212a5f10b36a786c6f5e9257fde7f09c	47.0
a8f811a7fc7608b92104a242fb91abb6	12.0
3c8532c9701e239d5226833fd07cc341	141.0
ab84e4b30372d96f23f3517c16f7013a	823.0
e068c152f2f58177f0d68f431e8ab7b6	103.0
8eb204dd2e43e18efb1f6895b9a91023	511.0
b466c96ab0ee68de939fda95bb51d8ac	163.0
f57e0359f112d152bd60fc2a1d93f1db	308.0
ffe8ec3d976e5ebaaa8b61bd87b24c41	8.0
cd813371cafc981e11d8856b7385711a	137.0
e0d06ec9c576b35246924613fdf91c38	46.0
7fd459474519fe20cd7499e3e1dc25b6	398.0
c50e43d349138499cbf69fa40627c1fa	201.0
17eede3f2f74ed9717d8dea9702c90b4	45.0
012a8e38fa7e493d89d5002842bd6933	97.0
a0d8d929dd774fa74e4d0f0b0892f3d1	137.0
0e82ad0ba4df22bed6648a0735e489bd	808.0
2600900e951780c1a2f6e1e64724870d	421.0
dfaa0264248bd98e655ce50d9e222def	180.0
a59e4159119e9960361ddc85885265b5	585.0
c26ea835c38b2d118f7edd946bc3be10	504.0
5f101bd9f5523d90d2e0e5bbbfdbb3c3	592.0
adfa598caa2a28df016f889c98b6e438	317.0
110a7dd0653ee09f2b1d2c0f7a4f388b	2.0
210491ab6237a4b0d9764d2f958a15e0	126.0
64323928d3fcc2115c07ac5e2c26ba6b	19.0
c0cc11caa2205b9a7473c7b1d89834df	363.0
3c102bc971962453cd17749cfac39a64	66.0
065d36687e17dd64c777d60dab6581fd	49.0
3f113695551813e885b7e4303fbb1cb8	61.0
66119f38f3c4d498d96447f814c4470f	83.0
d8f808fad3632475f5e1725354ac378e	316.0
c5111090f32b7a082bfe3a5e3e08662f	2.0
f14174e5e6289e55fd7259101f364720	407.0
77a510a04409d98aa53a58b2223c07a6	23.0
45f8e621f854ee31bb2496dc03403a79	24.0
e24362639f529177669d5d17b1e92573	51.0
1981d140044392b1fd03de65754ee5ac	283.0
9ebfcafd951f58458f9542c248efc99a	18.0
85eea4c59fdd81d19cb486b9f5d199f8	2.0
e1b82e5caa4668ea3e26a5ce72612f5e	2236.0
24295ae6b0ae5efef1cdcf7bc61bbc42	66.0
800ab5975e7c6c794f47072129dc29bd	79.0
156b3773fb47b7cd6a961ee3253254cc	62.0
d4bcca948d2273a5da43017264bfcb5a	62.0
361232cdfcb700f437161956f1e990a4	1223.0
52d91166f6adbbb7baf2cb7cbc498c56	8.0
2700694a8a2835d91d94175af7f96361	18.0
aaeb42b8628b7fb13772140bf029fa9c	10.0
9365b889662f351170aee2336f1c58e3	22.0
6d1b1bcfe68b2aa808f5fcca3cc28a4c	443.0
f520ce8bf73e11dd6b00799981082707	108.0
043efc40b1f421e72555c08af260a9ea	346.0
e3ce6cdea45619a794b522c82226cbba	96.0
ead09fc8b90f1b95ea8f6caa57738dfd	135.0
82dbc677fadf8890213f64e3052ac616	398.0
2f30394cf628df1898c7071d4bbf4611	569.0
094678cbb862f351f752d2c8db38a23b	42.0
e524b3cc25f0cefa324c98a0490fd96a	281.0
f150069cbf18e203b21e68a6235c913d	187.0
1de341245c2aea6ad74cbbb224c94c19	52.0
85623e03a577ff8846fd0467e1b4de26	56.0
433c48e6e543425f31414fee8f1a5535	2.0
5c2f56079763c076c461acf3c730a2b1	1048.0
22f2658d38792310755ea12e8e867110	2.0
426f3a2022c4d986dce3a3cff25404ff	1349.0
91f9c94520338ab9614b643a62b0ab3f	1469.0
ea41867d9da2722d972bd3b656772a6e	109.0
7bc0f3a00e4fc4dd676813bc31248af9	1338.0
a23b9a261b48d28bd280cf375b9dc83a	86.0
02eed439cabe8c3a83310d2e9dd388f8	141.0
92d28c804d9f8c1682d7ca424e05a1da	72.0
d0003f9d5d4d014714c6f21e9b860766	81.0
0c146fbd1e84dd4511e385fd4e297015	67.0
3988a2fa27ade47ff105ea4fab36802e	249.0
6a61423891fd6a11aa28711e5477333f	179.0
84ce0ebfce351daec1ecd449e8c1ff68	41.0
bfc6d3bb06ed86a316d8adaafbd657e0	44.0
d927762575bd038fcaea9903b70d0a97	146.0
0f1e2d6dab46c96b75c1acfebd9ec7df	280.0
1561cfd3dc6afdac21a035efea1fa90e	53.0
2055fb7d17cb1d2f552d5e7a21e9e5d6	50.0
e2e465d3a42d2caef65a8bf71e23b5de	8.0
ebc7244fb243d929cffe33bbf4696636	8.0
b22c149b9a03a48d70905c841d748141	618.0
6f91e48e22752dcd0edfa21f4da25c71	53.0
1edd2c1306aa1e23cd2802cb9e11c942	7.0
171ef29340776a93a87687ec2d92e20b	240.0
0931cf0bebca6d96bf8af2495c6022cb	11.0
c28c6143cb1b7d875831c8557ad495fc	34.0
af8e53d98b00690100335e75fea7ab69	54.0
6e290f5e3575a3392fe92ea3f85fffbc	65.0
f267211dfe6d86a5acb6b122e9860f20	7.0
8c4ac0f6791e949b43504e9567847570	7.0
8a0974534d8cc9585b2cab8a0fa32831	16.0
75003756a655ad7977f1e1279dee32b6	9.0
19228647bb57a5f714db3ae1ec642e29	20.0
d0915842cd478995fc7b6ea9ffa9231a	31.0
273e504c84b128a596127630da6c73e7	30.0
9c65f4056c4b915a1ecf6991ab9da319	49.0
483196ad30651e7b6e8bb99105627fd9	128.0
22ddcd72cfd01c2a7aeaaf8514184107	479.0
cc1a6bbf8b460643e521b3e888d34cde	135.0
8516e549da3360664ab2d9bc99b30d3f	245.0
1aab31f0ea05e6f6fc707a6c7a347aac	594.0
3920921454c76bf3cf90f9fd08fe4714	139.0
7fcb80b7319b1b4508b5786c235c814e	520.0
4deee604f950de9d2d835747e2e0433c	51.0
19662a51f727e0126b44030d9c46cd25	27.0
b3e0146743eb7ece5660393bd831fb46	7.0
6874dd125967c257e2a0f8922c0e7156	464.0
1f5fd6db68331451b2a532dcbc6be361	940.0
15fe142a8fb61777e911387b739b1baf	35.0
4f76e0e32812cf164749d4f266b79293	143.0
8d938b17554b033d15912db37932f676	736.0
e779b403733f96f1b56f4fb7f760a51e	103.0
3355ba4142990a1bdcaf0c480c6f4f0e	119.0
21af54f51a7862b70ba64d0a4abd87db	15.0
ce391ec3c52baf5e9df96eb957f7ccad	746.0
3ecb82d448d0dca690529c80538687ef	273.0
3743827cb3fb87c2ec0ba32dda0faf21	87.0
24d935c972678a4ab03406fdf0046585	5.0
