# Constructed from biom file
#OTU ID	SRR29259911
78b967d9540561915c9eb094c1285d20	40.0
87133dd98afba68c3d1e8c4786b18544	12.0
53459dd0fc47475641f0fa1da52a53d0	184.0
3c8532c9701e239d5226833fd07cc341	488.0
d498b25ca34683c05a749d0e94d367b0	63.0
f67512f0a965dbaaaac2dd400014bef0	47.0
8d933131b42cd1f4869c6aba013fa82d	56.0
25a443fab21c4966cfb09372cf9e0fe1	23.0
ad70f3f9f45ce2de33dc30aad3f6c1eb	10.0
d51a2f7af8e4187693137800eb8346dd	89.0
7fd459474519fe20cd7499e3e1dc25b6	14.0
99dd20610a9592be7a3602dfbefb2797	35.0
efa1ccc878ac4e96b6105843de500891	38.0
3c102bc971962453cd17749cfac39a64	60.0
2dd80f925d29903f62aba6c6d3fba6fa	34.0
db40f1c6d7980877e8da8d4612ee2e08	32.0
d51c658df6139329e3f99ab5f3bb17db	18.0
4ff33439ec049d2f0186b5e7713e7144	29.0
45f8e621f854ee31bb2496dc03403a79	8.0
d8c58b24aebf5b185517a2ef757eeb6b	383.0
8229132fadb8d4a9163869fcbcaaf228	7.0
e37473b7444bb792c7ef8da05f2e94b1	9.0
082d4df51a9f4a8ec7a55492ced1006b	358.0
8cc85e11500fb842206088562e077342	2.0
37e8dcf9d13246ccee7e9b6f51907bed	1082.0
04111e9dda01a2b10e636343bf602aad	13.0
b232114242f4bee068b78668d890ad4c	15.0
6c1c83a10db95589e12aef39a9e5769c	21.0
347e4f24a76ce33ebd42faf8d12a7cb0	11.0
9365b889662f351170aee2336f1c58e3	31.0
ca355121dd0a156168ace363e5b4ce18	2.0
f18367d3a13be8eccb6b3a30944a94dc	47.0
df959bf1383caa968213bcb54b3d647f	90.0
5ce896d8843524eb507b3bf07eb80d26	34.0
3ae71acaa0a4b86e9fbd06c6731b8f6c	108.0
8d0555c6882c4b3aa204a251a1ce4c32	9.0
e810e0eb63a9d7c83bc49db84c3fc548	15.0
e0818e8c2efcb03d8968586883accd5d	747.0
3072dfe993ad38a5ed65a11e44507fc9	12.0
97938765d89374eb946f7ebcab38ea7f	750.0
df3f58bc156dbf42458b450023f36f08	4.0
64b56349881f784f44267fb9df70bc9b	1473.0
5f953b52f8da4e740c609222b18b8846	6.0
0c146fbd1e84dd4511e385fd4e297015	4319.0
