OTU_ID	SRR29259910	Taxon
11d4c85f197da876593181f9eabea261	8	Unassigned
87133dd98afba68c3d1e8c4786b18544	13	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__
ab84e4b30372d96f23f3517c16f7013a	69	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__
8d933131b42cd1f4869c6aba013fa82d	21	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
ad6f97d13930a899ebd9b78d45ab644e	33	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__
ad70f3f9f45ce2de33dc30aad3f6c1eb	16	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__
4a1c56a1a7cb0c08ffb29b3199a5b9c4	51	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
e15ea6aad991142791dea752138dda83	636	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
cd813371cafc981e11d8856b7385711a	329	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__
d51a2f7af8e4187693137800eb8346dd	60	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__
7fd459474519fe20cd7499e3e1dc25b6	441	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
37a22cf9b8448bb803016f94936b43b8	64	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
17eede3f2f74ed9717d8dea9702c90b4	71	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
1a47df6f578f443921a89a0b67491f8f	24	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
012a8e38fa7e493d89d5002842bd6933	30	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
efa1ccc878ac4e96b6105843de500891	36	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
58339f7663397a41353f651dde6fa598	15	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Mogibacterium;s__
9004806ded0b056d97b8987259cf9f81	5	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
2dd80f925d29903f62aba6c6d3fba6fa	86	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__
d51c658df6139329e3f99ab5f3bb17db	20	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__
4ff33439ec049d2f0186b5e7713e7144	24	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__
1b7f990e566cb0b79defb3f0f80aeb48	7	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__
60b33fd0cecf5bfc6bc6ff0b76b7ccc1	8	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__
17bae5af13886e4f60a0e612f07be363	8	d__Bacteria;p__Firmicutes;c__Bacilli;o__Entomoplasmatales;f__Spiroplasmataceae;g__Spiroplasma;s__
6c9e64f0be7787604c31f1b90ca2fb77	8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__
