Feature ID	Taxon	Confidence
f0737c400d838a0925d8c2882689b0a6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8439672738882845
6f1f3f72724b94d8dfa821e77c88d78a	d__Bacteria	0.7266259444220001
5080e1d9e17bb09f333b1c152c52a5a5	Unassigned	0.3400728052836688
6016a6dc4aa17fd27d7bbf2cae091381	Unassigned	0.5104674330936676
f52b846d3f7cdd7f2c4234f3664959dd	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.941689370425371
6b05c6f782ddb64bd5e93407f9fc7666	Unassigned	0.4878265828323919
854e1cce914f0893054e2fc818550cb8	d__Bacteria	0.8429194492788701
87bf6d832be22485e1f1e1147de11e3f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__	0.9998149536414952
b4df934367af4ec293a92ffaf3dbe68f	Unassigned	0.5831674154383328
87133dd98afba68c3d1e8c4786b18544	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__	0.9999940151765009
d6ea89e43174e8425e1bbf46637047f7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__uncultured;s__	0.9492068209190812
8d933131b42cd1f4869c6aba013fa82d	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	0.7226854233706355
b466c96ab0ee68de939fda95bb51d8ac	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	0.9936481810970377
b2b1dce80d77dde0e5a4215ab64ae38f	d__Bacteria	0.9999540807525784
c5af680fe13627f91c5cec468a9beeab	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__	0.99999008629905
3942b9c76d73876eadc0a9756ae4c940	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__	0.9996751468939483
e2362e192fddbf68c13d89099c620871	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.7223768530518239
7fd459474519fe20cd7499e3e1dc25b6	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9999997067014735
6dbe47f7e6960b534e825002c2fbc28a	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9999507260814599
4bec23bdcb238ea16e42e318741a03c9	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__uncultured;g__uncultured;s__	0.9971612237226763
bf0d8858580aee5892493ce18d4141f1	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	0.9998734615121551
d60f525d31a8d16cde38401335b0ae67	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	0.9998995970343909
8a2ff504decb90ad27efb91008564478	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__	0.9967936925934557
d1a5aaf2080a1eab321e921f701b6fb2	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__	0.991301661300667
9c74425c86a00feb015b5124a281f11a	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__	0.9980986900778341
3fc62486fd23cadd7575fccb16f7a530	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__	0.9999786074051275
08222e75ded755308d97d60855cc978b	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Ileibacterium;s__	0.9999997373984745
e709989df2cd7d1074b39b0109abddbd	Unassigned	0.5628529522847565
