OTU_ID	SRR29259920	Taxon
a6ce4df5d2a2d0db19de0ff62246ea90	84	Unassigned
19e1e02797b2274e976bd4f677c177be	53	Unassigned
2e0a365db983285f383d90527939c948	29	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
dbc6c7a79893567bfc90cbcf83dcae47	50	Unassigned
de9c3b349320f8d7a2bd4ae6c8317ebe	404	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__uncultured;f__uncultured;g__uncultured;s__
a7360841aa73363b39802c72eece8718	27	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
246e1c4ab7e50760b3d0d039cb7f5cfe	50	Unassigned
6b68f735fa5fda7b3655ca7301b8367d	13	d__Bacteria
eadd3dae19414d21e924e3f311eef181	40	d__Bacteria
87133dd98afba68c3d1e8c4786b18544	17	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__
3c8532c9701e239d5226833fd07cc341	115	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__
dc0d511492cb98847916851f96163e45	44	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__
021082e983649028f57f55230b3ecb1b	7	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
b761f5a2518a24be086b1282b3cd597f	247	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales
f0a36ab5c17f3469af58c74f8ca055dc	41	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
26497b4851ca16ed09aec215e494258f	25	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
9e39f11706b2bb5c457a460732f652f2	369	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
da6960c5c0a9db466e72eea83b6dded5	645	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
3df9948b91065bcc97935e6d07e2a6ef	114	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
d5c9b48e69317c144a6c52c858bf778f	2	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
9d493ab48ddd96520c626b2d34b9161a	78	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
c04d81e720360e8e48387043581b1b94	376	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
d8f5697801a4acd11ed859534d949ad7	453	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__
b5fee31cde0de4f209cfa8126bdf5027	136	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__
cef214a28e4ddc94fd9cdb16ad0aa4b0	396	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003;s__
25f34ec811d3eb8519257f062159cbac	14	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003;s__
4ff33439ec049d2f0186b5e7713e7144	38	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__
83a6972207af7d6460778d5b238b9175	3	Unassigned
bbcd2cc55cf9ef47f71a2a29643356b7	162	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__
ecfdcdf14ec8ebab440559a093bcfc7e	345	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__
fdd520157c31920c0da489ebcc4350e6	3	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__
d8c58b24aebf5b185517a2ef757eeb6b	45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__
410e87788582ac4f255ca5a4049caddb	454	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__
168ce655f8ed9075ba0e95bb84831412	5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
ba31037525e2d3274ec403631a4e1ea7	38	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
5450e27613a75c6771d524c638ec6576	89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__
6c1c83a10db95589e12aef39a9e5769c	10	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
db04450bbaf5782585f0aacdbb5adf07	794	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
518f120897abde55ed7d2f012997d627	4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
