OTU_ID	SRR29259900	Taxon
07c407e4c20f2bb90049d4ca5dba1163	122	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
40b1ef15853ab276dd041b776d761529	3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
b02961bb97f82e0ae4fe1bb435a93b43	794	d__Bacteria;p__Actinobacteriota;c__Actinobacteria
f90da439e2052d0a71a5e927df368673	585	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__uncultured;g__uncultured;s__
fb1012aa2d6ff18443cd7babef7a47a6	2	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__uncultured;g__uncultured;s__
82cb324a4f0bb1655599f53a6eefb185	15	Unassigned
86295772411ab5f391bef9b01d02642f	198	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae
0fcef691be5196032625dbb0b43cff34	133	Unassigned
48c6bfacd585d3008761d90238ed95c4	394	Unassigned
e99d03d646526a3d38d6610732bd89d1	833	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia
a7360841aa73363b39802c72eece8718	20	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
246e1c4ab7e50760b3d0d039cb7f5cfe	18	Unassigned
123746dce7bf9995258ff93a01e1993d	22	Unassigned
854e1cce914f0893054e2fc818550cb8	10	d__Bacteria
1090a8d55cdf6abd102db69fab71eaed	5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
3eab6aa7a07433e1846d2858db7b663d	280	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
96f2b2a1ef09ddf5d4690835eb29b831	573	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriales;g__Kapabacteriales;s__
87133dd98afba68c3d1e8c4786b18544	9	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__
fce1b8ec4ff6b68c46b25589d2dcdb7c	11	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__
50b1f5401e863f0d35705b5d835eee33	725	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__uncultured;s__
7014c4f31f3244a3c44a071e722e41ab	580	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__uncultured;s__
8d933131b42cd1f4869c6aba013fa82d	10	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
b466c96ab0ee68de939fda95bb51d8ac	36	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
ad70f3f9f45ce2de33dc30aad3f6c1eb	15	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__
c7dc90396f7c4b134e497190bbe620c6	8	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__
f57e0359f112d152bd60fc2a1d93f1db	628	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__
d71f88c321b10271f76565388520a982	700	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__
b6eb18147a81f786d64114658acaab3b	27	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__
8468c35f29b774ff6ad826c844bc6015	31	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__
1b2ee1b540802d732833a2b564380ee6	13	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
4ff33439ec049d2f0186b5e7713e7144	28	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__
1b7f990e566cb0b79defb3f0f80aeb48	4	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__
08222e75ded755308d97d60855cc978b	7	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Ileibacterium;s__
e709989df2cd7d1074b39b0109abddbd	32	Unassigned
b142a329dc446898a76d1507b8d25386	2	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__LD-RB-34;g__LD-RB-34;s__
62cf0ed1644333ac68e50c2d1f33582a	7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
45f8e621f854ee31bb2496dc03403a79	15	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
d8c58b24aebf5b185517a2ef757eeb6b	4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__
23a0dc940424218158356c427867fb7c	1318	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__
37e8dcf9d13246ccee7e9b6f51907bed	23	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__
67af012fb2435f5f3985c72bdd1b5167	693	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__
ad67fa2787249b4416f4daaca9280c4e	517	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
8544561b94b8caa149be632c9b5446f3	4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
9b89f91d5e426240aefacfd965c3e71c	356	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
40deb6b4b33e0666500b4550530298c9	5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__
6c1c83a10db95589e12aef39a9e5769c	15	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
9365b889662f351170aee2336f1c58e3	55	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__
f520ce8bf73e11dd6b00799981082707	10	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
be3f0aeef72a6cf0e9e63e9f83fd0e47	399	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__
64b56349881f784f44267fb9df70bc9b	50	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__
0c146fbd1e84dd4511e385fd4e297015	129	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__
