# Constructed from biom file
#OTU ID	SRR29259928
6f1f3f72724b94d8dfa821e77c88d78a	5.0
cf3910d73d8b8e0f5c99cd3c8916077e	45.0
203c09b8b342402633a290ff48ba20d7	9.0
9d83c576a0130af7710e49fb5bd4dfa3	42.0
a463e44fe1489af961e414e169b9ee61	157.0
a7360841aa73363b39802c72eece8718	95.0
eadd3dae19414d21e924e3f311eef181	7.0
5745a7004ee6599be4115f0cd1fe0ed1	201.0
23fc8b9b7c84d6425e60993f35382909	384.0
73a386ed041b0358b1a8afaccfd5e191	336.0
d498b25ca34683c05a749d0e94d367b0	289.0
f67512f0a965dbaaaac2dd400014bef0	270.0
a5bcbea51bcc5523125a3170a53537b9	277.0
547035e0f35192a86b5ca432a581553e	277.0
8d933131b42cd1f4869c6aba013fa82d	24.0
b466c96ab0ee68de939fda95bb51d8ac	54.0
25a443fab21c4966cfb09372cf9e0fe1	30.0
ad70f3f9f45ce2de33dc30aad3f6c1eb	6.0
e2e6ab1e137120e21704e09ed14ddeac	3.0
42435c509af089ecec96a8f6dc5bf920	117.0
40d994d6be2e925699a20398d2f68cd7	79.0
d51a2f7af8e4187693137800eb8346dd	73.0
e0b47aacfe9736b533eb111d4b1e8843	8.0
f34a3698afa1ffe21ebca57eb3d0f9e3	6.0
7fd459474519fe20cd7499e3e1dc25b6	16.0
107f5a4b4068a736bb5b153953a9e2eb	46.0
be2b469207ef9fde03a20353b422449a	105.0
37b5790794f05b4404843efb666d192b	933.0
c3815db6564d7504e663bf1b9b091ba6	72.0
012a8e38fa7e493d89d5002842bd6933	517.0
eb8fd3d2b87d1a0b2c2f1adaa0aaede2	2.0
efa1ccc878ac4e96b6105843de500891	19.0
d4eb322504fed955e6c7d3b000a94e79	178.0
031b0b04ebaaae1bc79fe05fdadfb32e	385.0
6f603d1260a375a057dc8149a74e18f0	71.0
a1392870289b32d794db4909b0a4739b	79.0
df958f8406aace997a74f4819d2a0263	660.0
43b25961e3997b257f61be3ba4a9e9f2	121.0
877a538cbfb627ccd60a99337523daff	225.0
229e0bc8a3718d778a4ebb31a93943b6	321.0
66bf055f54a7454a464a9313e52d96c6	308.0
4a04d04245d5bd87bfdd2a602c79dac6	484.0
192b4b5797e698e27c73c0ff1c9ed539	333.0
de10303ab71f0946ecbb260d5b8a1d66	517.0
e45022e40564e207a8963f9de1607b5b	20.0
5084e673a4bc546703aec4daa388c6b6	724.0
0a5d434f01dce5714d6dc7edcacabf51	141.0
eb714b230db61bf8212f75d4794b8860	152.0
d8c58b24aebf5b185517a2ef757eeb6b	83.0
d548558bc3ac91916cd9711f90bd311f	66.0
2960ef387b7d48aea602c378fde74c87	41.0
ba31037525e2d3274ec403631a4e1ea7	89.0
082d4df51a9f4a8ec7a55492ced1006b	57.0
37e8dcf9d13246ccee7e9b6f51907bed	168.0
5450e27613a75c6771d524c638ec6576	2.0
f0936c3fe75e14b6b429a2b274d3917f	2.0
04111e9dda01a2b10e636343bf602aad	4.0
bd09203d974c5bd4173745de81e1d275	340.0
d3f8af331f720f5ad49ac19f24bfed4c	239.0
9365b889662f351170aee2336f1c58e3	27.0
efb668b1394aa45bcd005c34c77a7d4d	481.0
e87fb718bcbd0a3c6c2311b9bcb14f81	77.0
ca29e38d559c33d369ab3e4572757b6a	821.0
f18367d3a13be8eccb6b3a30944a94dc	165.0
68029ff832eaeadc8d9392d0544e2b55	12.0
b81b7da766a4c65c2aeb78154fa94de8	32.0
64b56349881f784f44267fb9df70bc9b	57.0
0c146fbd1e84dd4511e385fd4e297015	1304.0
407d64d6f013eb3097bd0eee3c72b63f	462.0
7cdc82e588f0cf881bdc747f27c67611	194.0
3c8dda5d3de976a3a191a9494e05120b	632.0
57856e5354f3c614812584dc893d4678	289.0
41c6f9fd0d2eaef7168ac0ac17901a00	11.0
63fd895ac585c6d9f362ed989335b851	17.0
8b69d1c3e98680b4886db1d1a5b57b6b	358.0
b7ae3988eb43334d6e43c3c4785379e7	36.0
a35a6d95266fdfe995853ffbcaa041db	177.0
e7638ecfd78078255eb1db483f533f27	631.0
3d08d22651471a67c741a17bef1a6854	524.0
17b37f5487c538f291dbd84fde95cc5e	4.0
2d7d927b50d53a7bf6db1131ac007f22	149.0
8e9c97ba93a52db6b1bf3117dacdaa6e	215.0
5c5c9a8abd2be0ecda89ed347ab176ab	160.0
273e504c84b128a596127630da6c73e7	359.0
9c65f4056c4b915a1ecf6991ab9da319	83.0
4168665c35128d1888859fddd2709b0c	128.0
fe2e76e2b1876967a96c8dc7f0b6fd30	104.0
f5350ead44dec19f4c065b84bab28291	1455.0
79b92cd9823de5b7dd0660504a42d4f8	6.0
256d7faa12a2eb182d5d9cffd75e7ae1	183.0
5f63d5d42b8050a6865e47defc613913	74.0
a86519b03fe93f1d2e6e0c6f994bf9d9	472.0
c085eae137d2c72b0728f925d7e5ed8f	549.0
ace0afdbef6aa8bba9703c3beb5193c1	7.0
cacd4bce5628b217b8c7accfa607be18	506.0
0a883444c100abee836da4b4408e5feb	508.0
ed1b6c20566794bccc03227068969b0e	672.0
47c7295304111e9d6cf6d23defbc0a7f	526.0
8fe80af586d60bac99210eb101764e8b	425.0
8f350b90469b78ebb1bc393ac70fdc6b	3982.0
ed40ed164f2d9e7281005cf4894488c6	317.0
522c0ce513b69f112097b5ec290ebf7f	3.0
a06ddad28f14cc2be4616739f3957146	1196.0
17dadca82a3a63991f0e750b45eb8fb6	63.0
44f63421005612a9a2e72dd1f9b87a6a	331.0
e9c65522019295686bc9c56963610084	343.0
bfa33511037489b7672cdd797c9b569a	6.0
acffca4b6de4a5c290c2861934d3f519	28.0
3d1c07c44299ad3e8032ad8a15ab58b7	446.0
97d5b41d0f884a95f97e57d13fa9d734	80.0
099603554e6741d604895771ea545e3a	417.0
353929a796e873aec27d3d19ce8f823f	357.0
5633dd21b5be7215d2eba5b9a771444f	312.0
723b5d3d627d0b29d4bf62a2785f85c9	47.0
382192df8ca762ecb9904de28215091a	1788.0
020af01912f93dd4f8b889d616c74d8d	56.0
7a417454e08603c951e4b58944094e81	99.0
b66d6697555cf8b8004e6d7b82f5897c	428.0
9d2a9232d0dfbeff677802aae17fd29d	153.0
2558a4ebf25b34a8b158ca2a869d9d2f	121.0
993fed097d3e1db29315afb17e9dd46d	21.0
958c528288eb13085ebf3c4765d8b41b	208.0
85c9c98f5fbc6359008ac95597cb626a	71.0
dc23024de4ccd6031b8a2e386abc6f7e	538.0
76ba1105691164e0b513abfeb3431183	83.0
6835840ff6c1e921e963a9d1cccea59f	244.0
0215e6e28bcd5aac35d4627a78a39ef1	546.0
fcc8632ee98b4fd35ad50205d10e5b8f	324.0
518a7bcacd6fe9e12c43002d8660b90f	5.0
90021e51f89e47b6bdeed50b10857172	341.0
f5a2bb4237a88a97930ba09ff5594419	182.0
e1d89fa47cd3f49a592858256a4c1038	550.0
bde05a8725ffdf126f16f6de278780ad	5.0
185a2fd814c496e1ae83a1b1c44b0cf2	21.0
92a672adf0793da5f0d0ed88917fb477	9.0
29b36777f72a2da87d1db76f51e802d3	979.0
9f9ea437bb3739db583652134c203edd	638.0
207aaa497d941498cba4cdacdaf7e478	564.0
94b06f36dce09d36832ea61e85117457	20.0
735123aac30be57a45c618436b1bb0bc	213.0
42171f6f44ebcb0ab0864e870136f2b3	134.0
7401c9002a23383501ca02f0d4474d0f	7.0
2ca5637a6a109d24183fac9adc8a477b	254.0
f6d471b50c96fd0d8d5ab8e174e41b30	126.0
17ead2e1d540d3e4a19c0f7547b476bf	575.0
0b52af07220a5dd485ae0307ea6f82d2	698.0
73205ea200f6a87db591539b80d63ee2	411.0
0f0a92b884226bb7b8de7df7431ae186	546.0
3ebd3a4128222ae4253032befc26f182	477.0
6bbb7cb88db17f6e828be4dd3243b643	411.0
da6d5e102490aa8245cdd2ab19975691	2.0
42e82bc1da4a2f9279d95df2513633e6	420.0
5ca97c89fa7113230d8181149bdb1d5e	151.0
acee0f9716ab266a22c55f2ce4073cbe	388.0
117fc15b21bf72e89a27a710fad2c350	48.0
6dc6b11e4ca428a6a129c1b0d493ffd1	752.0
249d4bba120b00794a9e66b033b43807	500.0
2a85a036f355ae846a61f38b73ec3288	613.0
eda1fffe9a42e66df3ed2ababfeb8258	531.0
16094b1b6924e83aec7ec3b14444eb0b	49.0
90f63e41d53c9999bb6763a5958643bf	5.0
527e3b4cb2911313d5709dd3a4ede279	588.0
8d98c33221c6408df778d03bad3fa330	515.0
171ae38f7daedd6530446fa802a2f5b8	599.0
c1a1722f777791d7274743992f0604ab	1143.0
b83615d1f8fdf6939c4d94981a7743e4	698.0
1c7b7f364fb5213337c55b1f8374fe22	249.0
b31b4b8b21bd2ee8c680647d4fb093a8	127.0
fdb627db5f92e2dd50a7e5d5befea653	42.0
f1a164d6eab44aa48b9985e4d74d75a1	723.0
7e1d7352989550d456c59aceba38e7e0	250.0
