# Constructed from biom file
#OTU ID	SRR29259921
bd3ae0cad186e7947f8f55dad79b09d8	145.0
1a37582e0566e0aad682a73c309b70b0	7.0
310d14190f76afc64d9956413ef41db7	1466.0
aa6e13c5efd38ee97840496fbe36ada6	66.0
3f7168e82664d404717e5cce82a297f0	69.0
ee32b4a75c80dba044e221c4aae0c7de	236.0
7f38598fecba4aba8c38517139fdf843	701.0
be2615c5ff716863c9bf7cba77505659	5.0
a7360841aa73363b39802c72eece8718	230.0
246e1c4ab7e50760b3d0d039cb7f5cfe	67.0
854e1cce914f0893054e2fc818550cb8	174.0
eadd3dae19414d21e924e3f311eef181	91.0
b4df934367af4ec293a92ffaf3dbe68f	555.0
a75c785e29d9a669842d005b10a527ca	83.0
2fbb973572e31e9d7760d793d877c9c1	563.0
87133dd98afba68c3d1e8c4786b18544	16.0
bf5abadb5c5925250c948176d4d7c5a2	11.0
ad70f3f9f45ce2de33dc30aad3f6c1eb	5.0
7b4f96fa4f20c7a9e0ccd4a6b776c27c	5.0
7fd459474519fe20cd7499e3e1dc25b6	22.0
99dd20610a9592be7a3602dfbefb2797	64.0
29bb5b10a67ef9ace8abca14972e961e	271.0
51aba4589d84be75a257d9ec9eb7d57d	547.0
4ed6ac03474234f3a6dc176ef586d6c1	141.0
a28c6203612129529185a49404212c14	1080.0
8f3f853ade08dbf18f1e8070fe054258	7.0
4ff33439ec049d2f0186b5e7713e7144	38.0
17bae5af13886e4f60a0e612f07be363	11.0
4c38b2bad1ccf5e7791e5a86e75e9f66	5.0
e709989df2cd7d1074b39b0109abddbd	34.0
faffdf3cd6f9044049ef05cdc280d5c0	18.0
78300a734dcab36e0d9166a09910e122	7.0
d3db21243d52d5bfb9b8443c4a6418a4	1147.0
45f8e621f854ee31bb2496dc03403a79	9.0
40deb6b4b33e0666500b4550530298c9	17.0
6c1c83a10db95589e12aef39a9e5769c	14.0
b13b7c26f07a41a2af9113c2be63aabd	23.0
7c9af83225de1baebefb5a56c50a9175	2.0
86d4f51864fdeb2792fa805d535e67a6	1150.0
6dd0e7e579d9f597ade874e597d963e2	835.0
8efaa2fdc88278cd1261ca86550d0a1e	3.0
8e9c97ba93a52db6b1bf3117dacdaa6e	303.0
273e504c84b128a596127630da6c73e7	508.0
9c65f4056c4b915a1ecf6991ab9da319	625.0
34f578a561b629cd081557adc30851ea	20.0
591500b4e067ca146d7f39267886c0de	1294.0
c40a3066a49562a652a679969835f9f9	676.0
efb9015d7efda3ef47956089f8f1e759	2.0
409232dfe4e4959c4c6f870b95acfc7e	165.0
056c0fd435fa38f823073ed40f4f6fe1	877.0
eeac742fc66102f3290f15c9c2a94277	274.0
6bfc7a82038d304be0f67981dad0821c	65.0
3743827cb3fb87c2ec0ba32dda0faf21	24.0
3da17c633415d0d1aa2ce2d739ba460a	12.0
785658d622b617a682fd9a8a80c0fa6c	16.0
8f350b90469b78ebb1bc393ac70fdc6b	62.0
ed40ed164f2d9e7281005cf4894488c6	50.0
901114da434f1d307674b144839ab0a2	1429.0
49f550950ee623a4d8866cb80ab6da4f	19.0
6e995d5aa980df0f3876c5da09790890	989.0
63312ccc4a0f80d03b45176a74bd9fee	862.0
43f0d9256c968b14dd107294c60cf7c0	1063.0
d837f6703a2c330e7eca6189d03e7a00	7.0
d2fd70d006a8cc8a3ae4608b25b06e63	533.0
4651c7ea07f020412a8cd8a360b0146e	159.0
30c435fad43abe03f5064ab951a191ac	1149.0
bb1bfb8ad4a8266fb038b3ae5ba7329f	183.0
5a3dbadd4592f838a64a3963077f378e	565.0
88b5fa1488ad5bc6ce81b4f071ce608d	875.0
a4359a6e5573539b33bb5b78ab04b766	596.0
44a0a95256bd62e0869d882e22b94878	8.0
56a9300892bbc055cd493c9cde23513c	14.0
d4be38e5a452305b09d5be0b7a47313c	321.0
342ab0f7127d539a5822e950a517f662	96.0
38bb79342f524298522a443b6c52922a	761.0
45a7d86e5143949b19440ab109cb2f6e	1614.0
0886c417be317890a05e0ccf20fa9488	1299.0
e29c5831bf5adb091f5667f0bb29a80a	33.0
83118612b75cc099ed0a879afd983968	955.0
043b66b90f5d94af37a145aa7972dedb	5.0
afc2839a47fceed8812eef6a62095923	41.0
