# Constructed from biom file
#OTU ID	SRR29259924
6f1f3f72724b94d8dfa821e77c88d78a	21.0
aa6e13c5efd38ee97840496fbe36ada6	2.0
ae943db1a91481161a5317d525f6be0d	177.0
537301bedcfb55c51f48dadeb5143788	641.0
3f7168e82664d404717e5cce82a297f0	201.0
2680b1f55bd7bbae92cc140b38e65544	262.0
2e0a365db983285f383d90527939c948	575.0
ffcb2a05ef0a5d2455ddb5d96e202bd0	82.0
00c46b06882e5bb8a76d9e344b212d2a	11.0
a7360841aa73363b39802c72eece8718	431.0
6b05c6f782ddb64bd5e93407f9fc7666	210.0
3d1f141b3ccae303267df78df5e4601c	36.0
b4df934367af4ec293a92ffaf3dbe68f	84.0
5697d7080dd5fbf14c97c985f8e77a65	10.0
b1cd2675238fafe87b8026c14f2bf772	990.0
87133dd98afba68c3d1e8c4786b18544	17.0
ad70f3f9f45ce2de33dc30aad3f6c1eb	5.0
966ecb793838229884bae064943e3115	665.0
c9c1b42fafe5caa444a411ed267cb9f3	56.0
56608f033492eac2cd04900d2c02e07c	9.0
b7d96eeec63f949372fd8cfbc428e07c	3.0
7b4f96fa4f20c7a9e0ccd4a6b776c27c	7.0
a0b60533b4f85cb6378a0f075e4c7366	450.0
faee88b65bc4cec0ee8386f027db8f31	3.0
99dd20610a9592be7a3602dfbefb2797	23.0
f0a36ab5c17f3469af58c74f8ca055dc	32.0
118350c3d105ea33dfda8cac0ba3d4a5	992.0
1408fa8dd9c1ccba9f85eb849555b051	72.0
586d087aca5582eda2da11204347dd28	1723.0
b27afbeb70f2f99199087448d567d257	59.0
4ff33439ec049d2f0186b5e7713e7144	50.0
17bae5af13886e4f60a0e612f07be363	8.0
e709989df2cd7d1074b39b0109abddbd	13.0
d44965057966e6012fec33221c75402b	65.0
78300a734dcab36e0d9166a09910e122	6.0
4c2279db09be6292fdd7ec4c43affa2f	1719.0
f97f90dfc10eec5469856e71a6154f32	11.0
394be542d6fd5d4c93bc21251f01727b	14.0
0abbe0b25a804adb34ecaf9b96f049e9	6.0
cf0ebb87c12a5705a0fe9db526ce7b30	74.0
473ef131b71a2ec888b44786e17474c1	6.0
fa9f6fd0f491bec5868383ea2012e20f	789.0
2bbd4c88bf72df6f9691c10621896205	5.0
30a0b5c93a8c3aeb513a722b4007f3be	9.0
3edd145368b79590a0a6912d26d50529	178.0
fd2e0286c8efb1ba0753a5e4e6222f1d	25.0
79e8ac9585f03c826def4fd0a3aeebe7	4.0
a7256091cd214feda5a3cb257ef98916	7.0
10facbe366b03d1df2587d4465dd71db	422.0
40deb6b4b33e0666500b4550530298c9	10.0
6c1c83a10db95589e12aef39a9e5769c	12.0
9365b889662f351170aee2336f1c58e3	10.0
ddb28fc6835d36bfb9cdafe64e764836	777.0
b70671af2c15e1a31769962f8ce6bb04	56.0
8797b8d72f8508922444020907675392	139.0
4647a1ee77a1f03a3698ea11f40e0fc6	13.0
8046e616562b5e884dbae0f2bcebc672	58.0
6a04e65dd1a1b26cbdac030d0e93357f	7.0
a19eff0f62beebb59c59b9e7e1527536	4.0
ebc7244fb243d929cffe33bbf4696636	2.0
0096186db00378cfd37d564e83e076b3	4.0
e619a79361b5d4611fcf38b6a374dbe0	7.0
44e3e88538882ef00ed35beb19bda2e5	184.0
994fdc871bcc46d2a095a781b27c8afa	98.0
6ecc4cbb494f07193bf9b62256289e5c	347.0
b7e4280b7bc264f964507e9219903925	3.0
19e1b41edc8c881a64ad360f8728c080	7.0
e1ac24f9edd9cc229bf927398c8cf66a	157.0
273e504c84b128a596127630da6c73e7	390.0
9c65f4056c4b915a1ecf6991ab9da319	1359.0
483196ad30651e7b6e8bb99105627fd9	302.0
19662a51f727e0126b44030d9c46cd25	5.0
8a66db2fb4d4ca078644f3814395f625	7.0
bddbcd98a196067c64bbe7e507eb7f9c	304.0
ce2e49efef71b0926a1a0da5f920456f	16.0
3f80a8017f5b38c1ae2893aff8e0dc30	999.0
09b0f1d50657002826d9f3e5244f560c	915.0
fdb3b9b3c641dce9b82303f8bb7c23ba	6.0
ed1b6c20566794bccc03227068969b0e	782.0
3743827cb3fb87c2ec0ba32dda0faf21	81.0
7d9b506a3da3f593337fe7b13164de55	939.0
903976756d4e68649d927d9e22d7b71a	574.0
