# Constructed from biom file
#OTU ID	SRR29259918
f0737c400d838a0925d8c2882689b0a6	93.0
6f1f3f72724b94d8dfa821e77c88d78a	16.0
dcc158cc7e7d4199708523149f38fd36	1127.0
6f6b26db6cab7155170f20b19e3b9b87	3.0
41da24c1fb5f9cc8dd4e069faf0ed493	89.0
c8980d70514d9caeeea7b043a324ea84	477.0
2e0a365db983285f383d90527939c948	354.0
c5bd86477cfa7c939dcdf198c24393f9	4.0
85daf2f2cd74e06c228b59c289e3bf39	83.0
a7360841aa73363b39802c72eece8718	313.0
d17677d43072c4793b14af3fc8273e64	4.0
246e1c4ab7e50760b3d0d039cb7f5cfe	140.0
b68d04939dddf49e492cec0209c834c5	50.0
7c34056a0c57feada38a4be2ba8112b1	373.0
37eb62cd81d0791e481cf11f889fb09d	1075.0
948b2317320913310112eea4fc8427bf	263.0
eadd3dae19414d21e924e3f311eef181	39.0
87133dd98afba68c3d1e8c4786b18544	17.0
8ac367e04bb44c121e67741c4607c769	6.0
d4e13159d6b1d5e3ee32e48927299d05	20.0
47499aeeaa6629e4b5c39949a2afcebe	515.0
b466c96ab0ee68de939fda95bb51d8ac	12.0
5b885e8e8bfaa65552028221ec605b68	170.0
b0d2ac7f3f73356c9545268905616162	116.0
13d3a9459d3030ca331b12527203757e	17.0
99dd20610a9592be7a3602dfbefb2797	23.0
f0a36ab5c17f3469af58c74f8ca055dc	47.0
71049bd52a567ba195bbfbaa84bd40ab	1049.0
6a28d210757f0890c62187f4ee2c4255	753.0
9004806ded0b056d97b8987259cf9f81	1040.0
ab6be6ad997a74b55c65de5a12eeb9a9	44.0
64323928d3fcc2115c07ac5e2c26ba6b	187.0
43d94d12e13652adef94458326c82bed	78.0
a28c6203612129529185a49404212c14	3101.0
d51c658df6139329e3f99ab5f3bb17db	21.0
4ff33439ec049d2f0186b5e7713e7144	28.0
e709989df2cd7d1074b39b0109abddbd	10.0
faffdf3cd6f9044049ef05cdc280d5c0	7.0
d68348fd4b6aec2140f25cb34d2e41f3	6.0
1dd07ee76500950237c513a8b88f03fe	575.0
5dabd6bcbe8a4a53cd1454244503a23a	746.0
c75b1f51bf71ec095ec6ae885fed6772	140.0
9f6551e9ac68daf49531c610dbe27f12	9.0
fc4c938e5fe1e004d1d21d47a88261c3	6.0
325c98bddf571fe6cb6603a7aaa43ff5	7.0
b232114242f4bee068b78668d890ad4c	7.0
40deb6b4b33e0666500b4550530298c9	23.0
6c1c83a10db95589e12aef39a9e5769c	8.0
78286d061f12430de71c34956694b56e	5.0
c7a9caabb8da55226c1fec4572f9368f	3.0
98603ee56fed0e2c0a48c0b17630614a	714.0
db04450bbaf5782585f0aacdbb5adf07	205.0
478783ab3710398a7ecd1af9b35d35e7	13.0
f764a8f0b6db3c242dc4c4c42c729bf4	7.0
e619a79361b5d4611fcf38b6a374dbe0	9.0
4473b05aed4416131204dff107971cfb	2.0
4c7cf04fe69d2d53149f6529739be76e	6.0
72c495fdb90b3c0d965f140627ed877c	9.0
e1ac24f9edd9cc229bf927398c8cf66a	1413.0
273e504c84b128a596127630da6c73e7	343.0
9c65f4056c4b915a1ecf6991ab9da319	387.0
483196ad30651e7b6e8bb99105627fd9	94.0
7aeb647675bc76d6daa94906ab50b976	4.0
fe09338d0b63b4c768734e73491a97f8	1012.0
3743827cb3fb87c2ec0ba32dda0faf21	40.0
8f350b90469b78ebb1bc393ac70fdc6b	94.0
69f7c3f3c14d95cc2274bbead1b31220	282.0
8c9f514ff8957fb53705621d3fa69dbd	30.0
63918424b6fab168b6a0617e8e1a5df6	45.0
f9a8fe5efd85f013a1525a004735ae0e	15.0
20ab72295e1979b6e5f2103fdd467441	701.0
d8f9e1c2419196bb49f3797063481000	937.0
55534eb7c87c9b4965c79fcec753d488	62.0
49f550950ee623a4d8866cb80ab6da4f	19.0
cf53aa3d964df87054c787288aba8f99	89.0
859659f7d0c58c08a4159589a9800fcb	976.0
cdc25a57f3c6ccc132e434abd09687bc	107.0
33519ced962de99c409a1336e099911c	4.0
6278b2a49db5c331b2b82f6b2aa82638	643.0
2637107f19eea205310f697f29fe4b91	894.0
aace4dc4d02a0f0d2401992b647e732d	450.0
3058bc560efdbd21d68ea19e58be1d75	975.0
ae6a393cac451453ecb53bcd7d653a44	1192.0
fc5b80e7d7cbc7d491315d39cdadccfc	5.0
c8a9cedc68e1da27e8769ae43878fcf9	885.0
382192df8ca762ecb9904de28215091a	3296.0
b656ece4e79379967d07850139b83701	617.0
1aa00d65cf7b5371bbabd5ed2f2a50d5	9.0
6c09a1d4c85d6e0b7ac53b0f347b0efc	3.0
d6594c849cbcf65182f19fa5462e47e5	387.0
f46797652bfcee91805b873f6d63a833	727.0
92ab25ea33d013042eb79ded1b27fd7e	90.0
9ed5b76a0b98cd2f369fa68ba32d396e	680.0
e29c5831bf5adb091f5667f0bb29a80a	22.0
afc2839a47fceed8812eef6a62095923	48.0
1281cd6b486a6adad06e22b147906a35	32.0
4da1aa018a48df4ad73a45f3c833c210	1004.0
39a1a5a3bf1b65da877b394e27590f18	11.0
1bbd602dcaa8d379b591211b10151be9	2.0
5e9555312dac341e9f0c2830389557cb	9.0
b8428336f7dabd43116f9364b32f918d	14.0
6672cbc47552b03cca04ab41deeb01da	211.0
5555912091bd88a572a1186ba068d7b7	329.0
1bd7bb170c2289123b8c1a0b4d9cb195	2.0
4db23b656e11d36e1a2e0bc3ac983506	315.0
f4115a53b4c84ddf424fc66765432ccb	823.0
d230c1755e4c804418c7b8b119c5a756	54.0
c6fb3046a452dbbe4b240e276d776148	138.0
e9e886f3284a4cf79421839d75c5671b	933.0
9536318c00c3e95092cc79e405cad8e7	379.0
55154e40d4db2114c79dce30c7e6049d	538.0
396defa1fffbf53196b74265b58fd6cd	388.0
1d0a72f66209b10fdfef9e5a27ed5863	529.0
a5e10a5740200aff06375cae991be152	88.0
a225b87425ad739f02174c3ade695bf5	220.0
f6acbbb72bd4f2178ba961c02c06a79b	453.0
9b304d10811515287cc553efbcc56d36	1283.0
8f2d6a469d583014f407b611fc004d0e	125.0
40e88c255b7799ebced1b41002a85af3	875.0
ad5339a85f8abc522891761017974420	121.0
71e6dfdc2e105b4a2e4c22ebb8356be0	789.0
c0d9ca85ce9b3d5468f97fb4704cfed7	73.0
e1c1cb4d528b094fe9203ac74062edc5	65.0
100208958e065203885b100716fc6d20	1044.0
1829754979ea55076391a2196a65a5ad	819.0
4da8baed08ec8420970cc7ae42b16b95	3.0
cef6034bf1087bba31d7a8800aa07e16	896.0
849e9bd0a45d60875b637cdefee8cfb8	73.0
16094b1b6924e83aec7ec3b14444eb0b	137.0
7aa62504831f375c82fe56440a62ddd3	931.0
7388b45eb95c840713ed13bf46ce6df9	2280.0
bdb3541185a1d054a433284a80cfaf09	796.0
357806205886a996e5285549f377870a	1627.0
f119b09e5778965aba692812773d04c9	175.0
dd8c4c29c9ee48c85829940189fcca52	215.0
d61e3a8c826c9b4b9283edee33129127	138.0
f0d74010fca3be170708bfd68bd56707	994.0
abd64174ac25f06f143051583ee4d17d	1273.0
50d4454646d99ae71793986040bc36c9	4.0
0b394170d02df03bce474074eb919521	923.0
594e0cf9914e9b30e210c5656d7d8a4d	814.0
c212e918fea369ac10dafb8962f464f5	192.0
a8468ebc25ce566d3643329df3a99f94	959.0
18a342b053082ae6d4f79451a079bc46	133.0
3589d6f8ff11aa09620bec61ab5ea812	2.0
784f58332e6c0d42fa67cfcce07fcf2f	14.0
faaa101687b160703e27119b39acde9c	4.0
09a078b082dcc63f3438f0dfb839dfc7	121.0
927ccd3b3380a15ffa07ccfb1561077c	641.0
b5a002de474020ef1af5d6e35988ec94	2.0
6f1085e95fadda7e6f2624696bf134f3	61.0
4a74a44f88558cf9ac51d794fbed6b7c	234.0
7652294ff9bea982689d6bb9548c7278	660.0
ffea9eaac26f2633e717ccc83016a28e	6.0
2a5ed20bc53fa59e89c51888558d02f8	875.0
