OTU_ID	SRR29259891	Taxon
2c0a3273b72fb1c06589028ad81149c7	8	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__
06e58db710d0d11232a2550fbd5da07e	6	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliales;g__Babeliales;s__
a8f811a7fc7608b92104a242fb91abb6	50	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__
3272ce4d1b0e090e056a16bbec5ed37e	38	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__
818948d471af7a18928001af4e18a677	37	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__
68e790c7452dc56f576c603df3a76b3e	24	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
b466c96ab0ee68de939fda95bb51d8ac	2941	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
94a50126ae2cde3e4991f28971e3bf72	243	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
88fe19d3bff1472ecdb11c81ea676871	271	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
25a443fab21c4966cfb09372cf9e0fe1	593	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
3e3c9500afd1dfb5f7ac5f8344b6a62b	102	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__
870d9d8245b4b8fbd0b51f72d82fd166	22	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__HT002;s__
ed881d00772898a282502676b55b489d	79	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__
f57e0359f112d152bd60fc2a1d93f1db	1137	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__
fb9f06fc058dbe892b873566e03156cf	43	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__
4a1c56a1a7cb0c08ffb29b3199a5b9c4	46	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
e15ea6aad991142791dea752138dda83	32	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
cd813371cafc981e11d8856b7385711a	10	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__
9feb2c3ba0eb53b692347b80c2f4da12	113	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__
a8b27c29c383f83534efc9c0a01a96f0	463	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__
d0d8363c1bb7a402e7cb16d32648ef73	43	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__
381135624bec9f691c0e0b6e44adfc38	71	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcaceae;s__
cb9b630ed868e636df87625a26920307	87	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__
a86cd28712d35077915223036ff0b01b	337	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
45e9d81f6c7afeecba23b26f2528baac	17	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus;s__
8882c34fcf1520282638edc17189ab22	18	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
42ff383da704d3a43ebdec3ba6cb3fd6	156	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
7fd459474519fe20cd7499e3e1dc25b6	435	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
0e37a02446ddaf4008f5df675acab62e	28	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
012a8e38fa7e493d89d5002842bd6933	361	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
efa1ccc878ac4e96b6105843de500891	20	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
6595bc75373bf07762c5790fa5698063	5	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__
3c102bc971962453cd17749cfac39a64	28	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__
8b958c78480f2dec23e20da393b4a3e5	32	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__
d32ccc113c0f1c4cb643c239d138862b	278	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Clostridium]_innocuum_group;s__
7d73b37293a3d7053316418d8c8ed44e	24	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Ileibacterium;s__
36aea8c3ceece04b9986f5f489660cd6	7	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenisphaera;s__
9a49721fa3549d31f04a7cbc55ddf2ee	5	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__
e709989df2cd7d1074b39b0109abddbd	18	Unassigned
c891c62b977a532220195c548e201738	105	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__
8e06dfcf11de2be714f5ce5bc1ef2925	26	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__
7bc19518f24aa41e1d6f97de1d551087	37	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Bergeyella;s__
3b67227b84ade30d2e3ca8c3f7568438	13	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Bergeyella;s__
b142a329dc446898a76d1507b8d25386	16	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__LD-RB-34;g__LD-RB-34;s__
b88a6ab97df90e8d530c410c5f47cb97	88	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
ad9015d3e22d1b6f7ffb4181e9cc50ff	20	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus;s__
62cf0ed1644333ac68e50c2d1f33582a	20	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
1237a99ae528404b95f9a04200242f06	60	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
2bbd4c88bf72df6f9691c10621896205	13	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
1288e0045005e66499a856d8ce171ef9	1055	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
dc5a73966cf4cb5fb25a310310824a39	276	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
9f6551e9ac68daf49531c610dbe27f12	123	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
ee9fdf99140275ebf5dcd764bfc8cbfa	75	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
9a85c8688127e16ba70abeb36f2fae16	221	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
eb714b230db61bf8212f75d4794b8860	22	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
41eddd3dea828ef4d3c9832b99c09e80	47	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
28d4ad15f1ad3b5b6692298b43c00216	21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__
5d423aaae7480c29efc0f442ca9b9a5a	17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__
dd01729fd1b6a316fddcd2b1a2768e3e	6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__
d548558bc3ac91916cd9711f90bd311f	29	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
8bd3d593ee31f188fc77654c8b4a60a9	92	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
