OTU_ID	SRR29259940	Taxon
ab3b2206f39d398e47c796e2c36e1c5d	20	Unassigned
203c09b8b342402633a290ff48ba20d7	3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
6ce17c894908c8dbd851d9deb861439f	424	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__uncultured;g__uncultured;s__
3f7168e82664d404717e5cce82a297f0	32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
865102a8b967e8b5e1910da8861c7870	88	Unassigned
a7360841aa73363b39802c72eece8718	62	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
6b05c6f782ddb64bd5e93407f9fc7666	180	Unassigned
f1f1883eb88e5ef37b87c525cea4d0ac	21	d__Bacteria
e50d8c6d799aef9faa5a98b4ae63c238	533	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__IMCC26256;g__IMCC26256;s__
928f4d7f14700c6f47812bf6e683baa1	414	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Chitinophaga;s__
ada37641f09ceb48cd5bc1fbb31fb39e	107	Unassigned
8630a0502fccbe4ec4f469f836374644	304	Unassigned
063a9e6437b8a46100a56c2d5cbab3cb	1154	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__
36fe8d229214007243d1a7af2b00cd6b	6	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__
c6858bb513cb58390a57d219d0c17c28	373	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__37-13;g__37-13;s__
c151a75f045c845b51bdba1df8666441	34	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales
4916ce045afa9cc6cb587afc853f9c71	302	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__
ad70f3f9f45ce2de33dc30aad3f6c1eb	483	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__
f57e0359f112d152bd60fc2a1d93f1db	32	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__
