OTU_ID	SRR29259927	Taxon
ab3b2206f39d398e47c796e2c36e1c5d	104	Unassigned
d487e62613e298e44f836f9963ae45ef	2	Unassigned
0d3566464d1bebabbd4da8713febd160	287	Unassigned
a797f1eda9007d8c05e1f6aa1a40818b	963	Unassigned
4272625d7650a8314cbaf2e6d5f41119	18	Unassigned
9014cc59b054c5ade3bab481ce7f244b	1161	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__uncultured;f__uncultured;g__uncultured;s__
a7360841aa73363b39802c72eece8718	344	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
246e1c4ab7e50760b3d0d039cb7f5cfe	66	Unassigned
30c260d51361baf12afc7689b91a2b59	3	Unassigned
e4575eec0f2a54c19e3af8524d675352	6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
41c2230cde30a7df26456452f7927cfe	1714	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__
e15ea6aad991142791dea752138dda83	5	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
33975c29e794f54460b6c03b09b6c7c3	92	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__
42ff383da704d3a43ebdec3ba6cb3fd6	40	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
012a8e38fa7e493d89d5002842bd6933	785	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
a036051cade5a0140e10256e50500256	897	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
347a677883473f35ba408bc61e5e1fc0	366	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
a18afa3dff1f46bb26bd46898469bb5b	345	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
3f466d5b58ca401a616ad68e2a11d341	808	d__Bacteria;p__Firmicutes;c__Clostridia
52df58b0dabf6f4c31cc607180ade586	96	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
