# Constructed from biom file
#OTU ID	SRR29259931
a5378a780e0b13a1307cc662a9846afc	12.0
65a8c49a51f24fbd4abb638ecfcb7cbc	33.0
35fe080c6a4131e89d60b1be12dd88e3	19.0
25cf05e1a23c3ad3e1ca5506d36ec4d1	33.0
43495b19b61e4f7c270bffbc3fdb4204	71.0
3a2cbae9f43b98c1b11aabe2852ae3a9	2.0
bbe25168db43f7995cbc3a11b42e5c0d	133.0
0097c3389f1858a35d5bc50ec8fc65f6	36.0
f1b685c8daf48af15c99e88d934877bb	81.0
823034a9e1e15d1c68cc52caefbdb4ea	2.0
a8edadfc655be933a5f6b7d799af0156	10.0
2e01d5c7d5ddc032a48562b5725c5d6b	50.0
2a69acd8f6205068d52627f2d0f154d1	70.0
d90c07ec110b0b046879c3d2afcbbfa5	18.0
57f54fdc5c85adc06806c15be44ed442	40.0
3344b3ce487ac50451b3d0288d01e6fe	30.0
bfaf84dfdd60beb3b00ef28fa6d5d3a3	11.0
8e1ac8d3264c82f24d2fb892b8133f52	19.0
fb4b1f4d2f7d98b27ae6295076655c71	34.0
c3939a917244802cb78704ef81044123	15.0
6560374484928590308644f24b584a39	15.0
7b42450e3e97dd5defbcc3a92ec2ca72	12.0
392fac0b9ed68cf80ab963502bb85bb4	22.0
14709f1921417d368330b78f343f0359	16.0
d72f2b9f2745ffbac2bea3de98df2fa0	17.0
17bf3cc7a41b4077e2df31d819d76b75	126.0
78b967d9540561915c9eb094c1285d20	55.0
c0cfddb70f77ba7624594309a6f8524c	49.0
b94dfba15f7759a89204a3fe6002ad97	88.0
7c5ce6318297d21c4e4ed14ac9473e9b	66.0
a2179c76675c3975cf9a0b0f1d2108ea	26.0
b03a23d54fc4a42b77e20f29dcea1574	12.0
fc844c036f3f77893de122fe49e9e737	16.0
b71571f08150854b00a40d54f68599c1	6.0
1789c1bb5450559aa004d3bf567cbfe6	8.0
e55f774c6b89b1c40a1f81c4fa325c5a	75.0
f4df996826ab88fa460dc90e31e55cde	6.0
2e44263cc7c4467e30a5d28948120523	86.0
993b29b2ccdb09e563235abb0f9851bb	38.0
906de4ec9fc21473fc385f70a3640f2d	25.0
1bfed761c9bf1ce56728e990bda85f44	18.0
cc9cd404bfa07b9535b13b841dc843a4	57.0
7689e23daca79158e88903f8454a3025	49.0
