OTU_ID	SRR29259908	Taxon
f0737c400d838a0925d8c2882689b0a6	19	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
fa898c06ffd0d3c46ac9c595df433660	75	Unassigned
4a1a48ac99fa4879a570ea7a498a1ab7	911	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
ef5750bd36dd61d198512c25fcd578ba	849	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__
2eab7f8f2f80b71cae6191b5bf07a0e8	67	Unassigned
a7360841aa73363b39802c72eece8718	7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
246e1c4ab7e50760b3d0d039cb7f5cfe	28	Unassigned
3eab6aa7a07433e1846d2858db7b663d	53	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
904da0cacab9fea99efe4457c693367b	830	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__
401309089b9727ac7d3baedb34e251dc	446	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Parafilimonas;s__
87133dd98afba68c3d1e8c4786b18544	11	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__
f3b5f80f0e72027a136a40d48d2a0b59	724	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__uncultured;s__
1c0407bb09b6e7c39d6ce8ea769a69ab	508	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Ohtaekwangia;s__
8b7d3cdda48908aa467ce4d317ead879	159	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae
c606d2dccfc3a46b0ee607589104d1c8	86	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales
8d933131b42cd1f4869c6aba013fa82d	10	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
b466c96ab0ee68de939fda95bb51d8ac	69	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
ad70f3f9f45ce2de33dc30aad3f6c1eb	6	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__
f57e0359f112d152bd60fc2a1d93f1db	86	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__
83423b82b5929bd188493456590e0066	12	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__
50eaa98c86454599c908eee2f5e46199	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae
