OTU_ID	SRR29259942	Taxon
6f1f3f72724b94d8dfa821e77c88d78a	108	d__Bacteria
b0bd7ddb42fb47d60e6fd3f8e2e14c37	55	Unassigned
d739511c03a3c3e5270f255010087260	158	Unassigned
540bd10ddb2dada701ff9eae532460f7	337	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales
28cb1904df30efc2543b74245d2e0e69	188	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales
2e0a365db983285f383d90527939c948	651	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
1914ce782964a88eee9bbc7955baeee9	2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__
6b0b665905d9437936e1b13b6cb2d208	47	Unassigned
bacc4e317e60fbbcdd768c7372954363	110	Unassigned
e5f831705c64eccb9a6163f9bef81fa5	638	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia
31bbd41699aad94c5eccf744fb672275	366	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__
98479ad7b0de1b2bbf1f53a322725ef1	309	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__uncultured;f__uncultured;g__uncultured;s__
a7360841aa73363b39802c72eece8718	81	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
246e1c4ab7e50760b3d0d039cb7f5cfe	153	Unassigned
26399093dbe3a2acdcb6fc520ec1e836	133	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__
00ed97a9dbbabf11c201a37cff1ba943	332	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__
db340d75d9f1e7f587cb58c7ab59c88a	90	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__
5b8fc46b3a9f1b774702c3d5e3b02336	29	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__
d9558dc28eba814deb875492b16452c0	397	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__
3272ce4d1b0e090e056a16bbec5ed37e	9	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__
b466c96ab0ee68de939fda95bb51d8ac	30	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
e15ea6aad991142791dea752138dda83	30	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
cd813371cafc981e11d8856b7385711a	29	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__
082806d02e5845cb7a7bf3cb6ade0428	64	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
34558d085356a34b1a87b3db63146c06	95	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
012a8e38fa7e493d89d5002842bd6933	123	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
e902bbd36086ce337d8522c9cf89fe11	706	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
98f92317c0ab80a5decca168ccb3b5f6	649	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__uncultured;g__uncultured;s__
3b9cebc10b51e23cb4d4fc3b53a14481	685	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
8e0a8d983adde3c57c0e25b960d23df5	473	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
962d66bf81d3b36dfbccae63565f2436	673	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia
1a50b7fd0b9691017c690a47936ca886	652	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
f7a1440c0196551d0081a38c40ab81f8	637	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
a05ef8c76fe406015677977915a978f3	392	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__
2dd80f925d29903f62aba6c6d3fba6fa	11	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__
f85b25918cdbd814b7b6709b2d47a3b8	8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__
234580f1c9eada56b4527b8fc6d80685	361	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__
89c871fb1556414c96151c3340153236	6	d__Bacteria
2a2922731ae4742fb8df362f9f2d745d	507	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
115134a37d4aa6cadd485f5531635bb6	180	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__
58b3ccfbacc62aa409e97ac6e104d7fd	385	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__
e1b82e5caa4668ea3e26a5ce72612f5e	33	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__
ec8d7c181196b68a6ac93a366bc2594c	31	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__
