# Constructed from biom file
#OTU ID	SRR29259897
6f1f3f72724b94d8dfa821e77c88d78a	11.0
203c09b8b342402633a290ff48ba20d7	13.0
45df6bd301e6bc72ad626cfaffe8fcb9	125.0
9014cc59b054c5ade3bab481ce7f244b	520.0
de9c3b349320f8d7a2bd4ae6c8317ebe	455.0
b1389513065e07be66979e5d20b8da42	183.0
a7360841aa73363b39802c72eece8718	127.0
854e1cce914f0893054e2fc818550cb8	5.0
8b94c0de8d5b3ee1edcffa5161605740	552.0
be48e57ad311fb74a428623dcdef1b13	409.0
49b9675fd95a304a344781edb159689d	9.0
5bf8c21615530c5585daca4b31f45ace	135.0
553dac2ba292646a85e0db480efbb156	10.0
ab84e4b30372d96f23f3517c16f7013a	5.0
a340cf5c3ec122b16c8710a2fcda6d67	94.0
f5df3d457c3062b67e4c8e8cd409b775	12.0
af8fea57839ef059ed828baf6f34dff9	16.0
83841166992418b92e3554329bb21340	16.0
b466c96ab0ee68de939fda95bb51d8ac	27.0
eb0ff09d84b5b80e75f40b6d2416957b	248.0
fc746ea80649ff0c01889f11dec894f2	275.0
8468c35f29b774ff6ad826c844bc6015	46.0
faee88b65bc4cec0ee8386f027db8f31	43.0
efa1ccc878ac4e96b6105843de500891	27.0
88258b182c292c748824f52f6a57d8c4	8.0
5acb8dfba8728e6c3e8822a02d8fd5c8	740.0
61ea3a1096d3bfd066a65e7a4c5bb3d1	106.0
5a1fb8867c443d1e769e878178484f75	94.0
f81b2c5727312af323c22cc6a1944773	71.0
3c102bc971962453cd17749cfac39a64	38.0
4ff33439ec049d2f0186b5e7713e7144	15.0
883dd822299566cdf7a0b63a3ac95380	61.0
08222e75ded755308d97d60855cc978b	12.0
f3e21f6f17871071d36445aab74e2352	361.0
54ab79f8588d2a13a9e54131d2755064	7.0
065d36687e17dd64c777d60dab6581fd	23.0
fa14419c576593e204ca1a21516ad21c	54.0
6b023a4d1f6e7f2f7b9a3596c8ef9568	537.0
7994cc3e9706c2f16944a7eca219149f	2.0
e82aaf36cebc7bfca6b769656f524c59	3.0
49a281917632bfa9e228712187d49fbe	303.0
1178e4e41b9562851f27d4180fa30c4f	108.0
f55dfaa00e96ef4c3caae4a4d3ac03f9	29.0
dd01729fd1b6a316fddcd2b1a2768e3e	233.0
9e1afe104563ca75eabc0cf104e6b94a	261.0
9c3c894be5ca9cb4371df64bb942d890	76.0
66ab454820cf6797e182cf18c71a5965	2.0
79e8ac9585f03c826def4fd0a3aeebe7	16.0
d7b978f37ada5f7d2219bcd406b36d74	6.0
1d10c51baba294e0110374a6b10c64d1	16.0
99d740fb9c742ad2e35ac32baece6121	20.0
8d37fe575ea6f1d11bbe6aa4257380e3	61.0
f0936c3fe75e14b6b429a2b274d3917f	515.0
67af012fb2435f5f3985c72bdd1b5167	319.0
d17bc06981fc059afe43ebf50a25d402	266.0
b232114242f4bee068b78668d890ad4c	3.0
c44d7f5326bc2e57fd219c4721c18915	3.0
6c1c83a10db95589e12aef39a9e5769c	8.0
6daa5500821b9fc2fd4d87d2246ab7a9	381.0
9365b889662f351170aee2336f1c58e3	37.0
ea8ef01af40180ab00427970ce87409f	298.0
d5c377ceebf604e635bdcae3205ebf35	9.0
d4aaccbe1e15d71a58f35205a0fcfac7	65.0
73ee8f5aa87b8d8aab5ba00889fee044	60.0
24e35b308541898e69b85d59b52f96d3	47.0
1dbc2e7e80feaf36b3b9c76858dbe252	39.0
92d28c804d9f8c1682d7ca424e05a1da	513.0
8797b8d72f8508922444020907675392	4.0
66e4250bed4bf16660500bd543a1b6d6	120.0
1cce2094f15174c508bb4f360d8d5011	520.0
91e2071996fbb841ae51ffeb17be1817	192.0
8046e616562b5e884dbae0f2bcebc672	26.0
b06e5420e2f46f0e64b2ed6a66c11d1f	48.0
552d77c81be7a78f152b15489a1d86a6	18.0
c14d75ccab17b3f70bffc310a1dc433e	91.0
b262f970fc733f93abb76bf1f0a3a13b	3.0
90b1ee1a9bf284fb7083b1033c641fb5	962.0
a299e57378699d67c7573cb1b1d1ef04	3.0
f03e9cea07b45766709bcdc6ec050354	64.0
994fdc871bcc46d2a095a781b27c8afa	634.0
d791aabd31d7cf532cbf634b8c6db8a6	432.0
85c161bd6a762ab8620923cb37a055ef	35.0
62c53f144d5be707d7f23be45363bc70	337.0
d3b78e321b0bcc5aafc04b1b595dbc2e	309.0
ff74b06531d3ec395e4947598ce08b44	7.0
b75c9b3852eebb9fe0aa2283e0be853f	350.0
be598c27c8e7e46a3bcb56ca7cc88053	481.0
1ee441359c46e7cf77c980e7b9657005	9.0
bd581713400787baf9fe9059f3fdf5db	109.0
677090dcb9c1dd83663af9f14ad97c7d	21.0
8a0974534d8cc9585b2cab8a0fa32831	31.0
8e9c97ba93a52db6b1bf3117dacdaa6e	40.0
273e504c84b128a596127630da6c73e7	59.0
9c65f4056c4b915a1ecf6991ab9da319	260.0
483196ad30651e7b6e8bb99105627fd9	690.0
2eeb883fbc5a6bc698cea5e16bc76b34	758.0
19662a51f727e0126b44030d9c46cd25	496.0
7897c7d80b7f81e21082a43423cf1c05	98.0
b2c64782f606c325fc090d2c3eb72f08	382.0
577afcb86479bb88ac57cf6757a29902	459.0
63e52398cca1deff92b5884ca1235be8	636.0
591500b4e067ca146d7f39267886c0de	241.0
36dd2bd6ef56252b856a7f6179f0c69f	44.0
600d9e6dc374d17064ddd40602d2a9bc	8.0
836e68a2f37248736cd44b51bd9c2238	357.0
ed1b6c20566794bccc03227068969b0e	1885.0
e7ea6ddb57d0b7e2c904de0e8051d5df	60.0
6d85e88b5712801f042c3afcbe27c1e3	140.0
b6e6728150010441ca94d853d8627a11	465.0
ae5531942028dc6f19c6ea8d71f649cb	345.0
ea0b563c607e58cd24baf4143f7b96c5	77.0
7503e7e5c3702f6f9edd0ab5362563a2	626.0
8f350b90469b78ebb1bc393ac70fdc6b	2706.0
2a905eee2b28a1b80ff93092fe4a3895	61.0
2dad381992d8b07310ec2c607e6e0d3e	662.0
caa85a25c28e081813cdbb19f3bdbbfd	95.0
0dea2d3c74d275b5e0e91af5c65263f6	467.0
1011e9e4fa17b64614a45ac9fcf884de	5.0
8811afa15d50abdd6fa309f6373c2a14	9.0
bef057539d12c5b72622667ae7a65230	289.0
04b0e1cf799f658202dc8c3b2e9bf65d	18.0
e39fc26c850815aae46a08c5e8b7959f	233.0
4f20d717fd66fd7ea64684540fb16e08	444.0
591ed72af3cdfa59eebf857eed840e0a	30.0
4f5b0503c8ea296f7815b0e928ec7d35	693.0
e321bcce461d3cdcc1ae6e0e73819dc9	485.0
ad6bad9a26ff16c0d4c8769f85f5a0a4	18.0
f8f7d55cf50ec047bfe4bbaf0fa963ca	127.0
ebc62d7faf651f1f6522f9f85e95c374	526.0
0422785d315580334fd03c9a3799f3ba	73.0
2632bc9011987eea2c1506f7cd017335	7.0
71c8ee5367d7ca46a8c278a44b41986f	74.0
b1e44a7de89ea12e9fd773eee7239196	635.0
8a2222612e1dd9bf5e9a7fb7cebcce84	234.0
1473427d505fd457be6b7877bb67164e	201.0
edcc19fe5f067c2a16aef0c6017cbf58	3.0
93d42efa866179b83587b264ae358052	194.0
b66d6697555cf8b8004e6d7b82f5897c	28.0
f9ba30f6f5734fb79db74f5933d94a58	98.0
8a88b4231a7ea564b30e6fc7d4593d6f	544.0
69112840089f7b372fdc52545277c719	127.0
e29c5831bf5adb091f5667f0bb29a80a	27.0
aeaf16839f2533c622bd6fadd516d035	193.0
c1bb3e27dded5354e6eda09c8a3aa83c	546.0
41b262b196ef2a9e1900830caf1fa1be	2.0
0215e6e28bcd5aac35d4627a78a39ef1	5.0
bb3d887f393f3d437a9816791c9bf560	35.0
88a2d7ff35f8e1f443e300e3844c91dd	224.0
185a2fd814c496e1ae83a1b1c44b0cf2	25.0
3a9e7af0a116f2ae35e78488ecb09f60	9.0
db72b26ae36b0e214555df2b27c52bba	98.0
c1e5e8d5d79c3d668de87fdb4e034291	75.0
8c02b9cc6cf9f1ab9127c56c937f5d64	469.0
671fad337aa7073083894166eda4524f	4.0
f2f4beaff56fdb32823c94b4f1ab6c14	394.0
ffd84c19feea2b34dd9e2970bc57beed	5.0
6fc9af40eef64d5879edae9617ba1079	30.0
7c158bce46639346d043f53b4b1b27c4	472.0
6b38407f52ff5c34497ee4e90518cd7b	43.0
f2ce1bf14b322097261d735a502a46c5	34.0
5d37886e4cb71d30f75425111ca20925	121.0
9db981ae6ba6a626417ba20ed0fd19c7	193.0
425407e0972572e07461c8fee338b84b	358.0
0f7db953e25c8bf8cd481778b3caef74	395.0
3deae272101869f87b4f6c3932f2998d	141.0
1d7dcc1e41e0d9450af2bf3b5949a4f2	19.0
6c6061d8b0e32df8e6b177fc18f7da78	17.0
f12bc91191172b8a93257e7263884cc5	1063.0
f6d471b50c96fd0d8d5ab8e174e41b30	11.0
77dd918c561fbbb01da9e23061642e0b	1145.0
9260f7f45336854817bc9631f978aa65	672.0
8825807136cdc335a19e28ab6a515d92	808.0
a0b2149bccf511891ec73537aa8495cd	1219.0
9af9cfa22cdb68efb7583fa12c36b1b0	119.0
1c298453975ded57aa77956c413fb334	331.0
c41d3484a4ccc4aca901caf1a0d22916	334.0
82b7695fe55323d352c3bdf12743d87b	17.0
428180025ce10909a3476d724d9aa0ad	3.0
a00c9892a3093b41d7325a689b2c2050	564.0
39ef72d735270e5343cf35595e02951e	675.0
01a74d5b7331c09728aaf0ccd42ac197	605.0
2f6125047b4f71dad08bb99559b957c0	578.0
7c42fe6812ff9f6247b33b5c452df1de	56.0
c866cb920320de0484b8d745b6f5e2ec	4.0
fe198ca83ca3e3c465a74545bcad2caf	174.0
e2afc91096b0ddc3d21a79addb167452	415.0
56f67c53c9b1f32c020c1cab0f79bec5	589.0
be22514e65af73eba378745a7b39efc6	160.0
004a87e340882502054af344fcde8528	163.0
df5290935c096be56e6db5309b7f2ee4	399.0
c42c69b9c0a0bc93190a79643f4c3164	575.0
e75e086fd5337ec35059aafc351565a4	366.0
44e0886d026061f920209b343333be0b	427.0
d7fbd13977437aac80a8f80134257f73	374.0
16094b1b6924e83aec7ec3b14444eb0b	149.0
0b415ee88f34dbaaff49f237f93cb330	569.0
0657e2560761ad2eaddb389e4e487770	7.0
6be3642632076729a7111413a1ce67b6	476.0
437833c61733be7ad264a88a3be80b6e	155.0
18dbf5c4a48a1d7b1bcc66fd944860b1	521.0
93614ea1ca559a8a6402fd27c05a1f7d	310.0
0d6b66b3d20ab046a04a77d2299e621a	302.0
90538175e00a082ede6db849dc6ea87d	268.0
3ee29d35bf0bcd629b14b0c138659b20	154.0
98d7dd207a5b4e785483002bd3c19775	164.0
17d1ccbeb5aff63e40f3f0064c0fdb70	45.0
5f25ea8026cfc02a84f5a659ae58ae4e	46.0
50d4454646d99ae71793986040bc36c9	5.0
2f292b6078062f9723738ee4a4337f28	220.0
fff266fd358537abba8173085fd41ff1	242.0
c9fd3843d4f71fa43eb2c85dd98a522a	50.0
34e03d50f934c328c2c86d25aa291c06	333.0
13524255a2d93fd961c7ccf196bced0d	274.0
1f94602cf3013b3bde6f36b8f2fcfdff	203.0
c7fbb86b1a37bb6fd6f294a015d63602	286.0
da57316a8a3544eee5f1699fbf115b9f	86.0
ca12ed2a02a97ae528add46add92dba1	490.0
88be137f72da6ce75d367668f5cc8afa	53.0
bb54d8f851c5572003c5dde125f0b4cb	429.0
7986ecfeace629b457831c5e3a351d37	138.0
c89b45d06e291c21c8455f52b1b4c1e0	43.0
7a1f4c26accf9bf62acc09e70846d78b	95.0
c275fa278454e43aa940589aa7df1913	81.0
1fa499d34b1d43825936c4136460638e	303.0
f9f86f9e0ca8cafb5f3aa87629132eb2	398.0
efbd041cc2e90e468a1e57d8df9bc739	493.0
9a9480f9c288c173f1fae6a3ab82393d	303.0
4a2b8792b7869094653317c1471d8f53	6.0
a0459dab0bb93fad5d1d945c66d7f525	470.0
9d10954b229d9d581f264c4e9e019738	97.0
0d1d57c8734da613decf4822569fc0eb	68.0
3c125c3aa2347bf8139ad0afce3d160a	2.0
f86f36fb707d65dd0418c71b19fe0db0	262.0
abb2110e6d41b2959b27c5ce88f07def	35.0
a1a0dc5b9891193253a155af977d32d3	9.0
ade1fd030c989d2e5d9b4da7849e9a8e	573.0
